% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
8.683	1	2	869	4	1	28	9422	0	0
8.685	1	1	869	6	2	28	9422	0	0
8.686	1	2	869	7	1	28	9422	0	0
8.687	1	1	869	8	2	28	9422	0	0
8.688	1	2	869	9	1	28	9422	0	0
8.689	1	1	869	10	2	28	9422	0	0
8.69	1	2	870	1	1	28	9422	0	0
8.691	1	1	870	2	2	28	9422	0	0
8.692	1	2	870	3	1	28	9422	0	0
8.694	1	1	870	5	2	28	9422	0	0
8.695	1	2	870	6	1	28	9422	0	0
8.696	1	1	870	7	2	28	9422	0	0
8.697	1	2	870	8	1	28	9422	0	0
8.698	1	1	870	9	2	28	9422	0	0
8.699	1	2	870	10	1	28	9422	0	0
8.7	1	1	871	1	2	28	9422	0	0
8.701	1	2	871	2	1	28	9422	0	0
8.703	1	1	871	4	2	28	9422	0	0
8.704	1	2	871	5	1	28	9422	0	0
8.705	1	1	871	6	2	28	9422	0	0
8.706	1	2	871	7	1	28	9422	0	0
8.707	1	1	871	8	2	28	9422	0	0
8.708	1	2	871	9	1	28	9422	0	0
8.709	1	1	871	10	2	28	9422	0	0
8.71	1	2	872	1	1	28	9422	0	0
8.712	1	1	872	3	2	28	9422	0	0
8.713	1	2	872	4	1	28	9422	0	0
8.714	1	1	872	5	2	28	9422	0	0
8.715	1	2	872	6	1	28	9422	0	0
8.716	1	1	872	7	2	28	9422	0	0
8.717	1	2	872	8	1	28	9422	0	0
8.718	1	1	872	9	2	28	9422	0	0
8.719	1	2	872	10	1	28	9422	0	0
8.72	1	1	873	1	2	28	9422	0	0
8.721	1	2	873	2	1	28	9422	0	0
8.723	1	1	873	4	2	28	9422	0	0
8.724	1	2	873	5	1	28	9422	0	0
8.725	1	1	873	6	2	28	9422	0	0
8.726	1	2	873	7	1	28	9422	0	0
8.727	1	1	873	8	2	28	9422	0	0
8.728	1	2	873	9	1	28	9422	0	0
8.729	1	1	873	10	2	28	9422	0	0
8.73	1	2	874	1	1	28	9422	0	0
8.732	1	1	874	3	2	28	9422	0	0
8.733	1	2	874	4	1	28	9422	0	0
8.734	1	1	874	5	2	28	9422	0	0
8.735	1	2	874	6	1	28	9422	0	0
8.736	1	1	874	7	2	28	9422	0	0
8.737	1	2	874	8	1	28	9422	0	0
8.738	1	1	874	9	2	28	9422	0	0
8.739	1	2	874	10	1	28	9422	0	0
8.741	1	1	875	2	2	28	9422	0	0
8.742	1	2	875	3	1	28	9422	0	0
8.743	1	1	875	4	2	28	9422	0	0
8.744	1	2	875	5	1	28	9422	0	0
8.745	1	1	875	6	2	28	9422	0	0
8.746	1	2	875	7	1	28	9422	0	0
8.747	1	1	875	8	2	28	9422	0	0
8.748	1	2	875	9	1	28	9422	0	0
8.75	1	1	876	1	2	28	9422	0	0
8.751	1	2	876	2	1	28	9422	0	0
8.752	1	1	876	3	2	28	9422	0	0
8.753	1	2	876	4	1	28	9422	0	0
8.754	1	1	876	5	2	28	9422	0	0
8.755	1	2	876	6	1	28	9422	0	0
8.756	1	1	876	7	2	28	9422	0	0
8.757	1	2	876	8	1	28	9422	0	0
8.759	1	1	876	10	2	28	9422	0	0
8.76	1	2	877	1	1	28	9422	0	0
8.761	1	1	877	2	2	28	9422	0	0
8.762	1	2	877	3	1	28	9422	0	0
8.763	1	1	877	4	2	28	9422	0	0
8.764	1	2	877	5	1	28	9422	0	0
8.765	1	1	877	6	2	28	9422	0	0
8.766	1	2	877	7	1	28	9422	0	0
8.768	1	1	877	9	2	28	9422	0	0
8.769	1	2	877	10	1	28	9422	0	0
8.77	1	1	878	1	2	28	9422	0	0
8.771	1	2	878	2	1	28	9422	0	0
8.772	1	1	878	3	2	28	9422	0	0
8.773	1	2	878	4	1	28	9422	0	0
8.774	1	1	878	5	2	28	9422	0	0
8.775	1	2	878	6	1	28	9422	0	0
8.776	1	1	878	7	2	28	9422	0	0
8.777	1	2	878	8	1	28	9422	0	0
8.779	1	1	878	10	2	28	9422	0	0
8.78	1	2	879	1	1	28	9422	0	0
8.781	1	1	879	2	2	28	9422	0	0
8.782	1	2	879	3	1	28	9422	0	0
8.783	1	1	879	4	2	28	9422	0	0
8.784	1	2	879	5	1	28	9422	0	0
8.785	1	1	879	6	2	28	9422	0	0
8.786	1	2	879	7	1	28	9422	0	0
8.788	1	1	879	9	2	28	9422	0	0
8.789	1	2	879	10	1	28	9422	0	0
8.79	1	1	880	1	2	28	9422	0	0
8.791	1	2	880	2	1	28	9422	0	0
8.792	1	1	880	3	2	28	9422	0	0
8.793	1	2	880	4	1	28	9422	0	0
8.794	1	1	880	5	2	28	9422	0	0
8.795	1	2	880	6	1	28	9422	0	0
8.797	1	1	880	8	2	28	9422	0	0
8.798	1	2	880	9	1	28	9422	0	0
8.799	1	1	880	10	2	28	9422	0	0
8.8	1	2	881	1	1	28	9422	0	0
8.801	1	1	881	2	2	28	9422	0	0
8.802	1	2	881	3	1	28	9422	0	0
8.803	1	1	881	4	2	28	9422	0	0
8.804	1	2	881	5	1	28	9422	0	0
8.806	1	1	881	7	2	28	9422	0	0
8.807	1	2	881	8	1	28	9422	0	0
8.808	1	1	881	9	2	28	9422	0	0
8.809	1	2	881	10	1	28	9422	0	0
8.81	1	1	882	1	2	28	9422	0	0
8.811	1	2	882	2	1	28	9422	0	0
8.812	1	1	882	3	2	28	9422	0	0
8.813	1	2	882	4	1	28	9422	0	0
8.815	1	1	882	6	2	28	9422	0	0
8.816	1	2	882	7	1	28	9422	0	0
8.817	1	1	882	8	2	28	9422	0	0
8.818	1	2	882	9	1	28	9422	0	0
8.819	1	1	882	10	2	28	9422	0	0
8.82	1	2	883	1	1	28	9422	0	0
8.821	1	1	883	2	2	28	9422	0	0
8.822	1	2	883	3	1	28	9422	0	0
8.824	1	1	883	5	2	28	9422	0	0
8.825	1	2	883	6	1	28	9422	0	0
8.826	1	1	883	7	2	28	9422	0	0
8.827	1	2	883	8	1	28	9422	0	0
8.828	1	1	883	9	2	28	9422	0	0
8.829	1	2	883	10	1	28	9422	0	0
8.83	1	1	884	1	2	28	9422	0	0
8.831	1	2	884	2	1	28	9422	0	0
8.832	1	1	884	3	2	28	9422	0	0
8.833	1	2	884	4	1	28	9422	0	0
8.835	1	1	884	6	2	28	9422	0	0
8.836	1	2	884	7	1	28	9422	0	0
8.837	1	1	884	8	2	28	9422	0	0
8.838	1	2	884	9	1	28	9422	0	0
8.839	1	1	884	10	2	28	9422	0	0
8.84	1	2	885	1	1	28	9422	0	0
8.841	1	1	885	2	2	28	9422	0	0
8.842	1	2	885	3	1	28	9422	0	0
8.844	1	1	885	5	2	28	9422	0	0
8.845	1	2	885	6	1	28	9422	0	0
8.846	1	1	885	7	2	28	9422	0	0
8.847	1	2	885	8	1	28	9422	0	0
8.848	1	1	885	9	2	28	9422	0	0
8.849	1	2	885	10	1	28	9422	0	0
8.85	1	1	886	1	2	28	9422	0	0
8.851	1	2	886	2	1	28	9422	0	0
8.853	1	1	886	4	2	28	9422	0	0
8.854	1	2	886	5	1	28	9422	0	0
8.855	1	1	886	6	2	28	9422	0	0
8.856	1	2	886	7	1	28	9422	0	0
8.857	1	1	886	8	2	28	9422	0	0
8.858	1	2	886	9	1	28	9422	0	0
8.859	1	1	886	10	2	28	9422	0	0
8.86	1	2	887	1	1	28	9422	0	0
8.862	1	1	887	3	2	28	9422	0	0
8.863	1	2	887	4	1	28	9422	0	0
8.864	1	1	887	5	2	28	9422	0	0
8.865	1	2	887	6	1	28	9422	0	0
8.866	1	1	887	7	2	28	9422	0	0
8.867	1	2	887	8	1	28	9422	0	0
8.868	1	1	887	9	2	28	9422	0	0
8.869	1	2	887	10	1	28	9422	0	0
8.871	1	1	888	2	2	28	9422	0	0
8.872	1	2	888	3	1	28	9422	0	0
8.873	1	1	888	4	2	28	9422	0	0
8.874	1	2	888	5	1	28	9422	0	0
8.875	1	1	888	6	2	28	9422	0	0
8.876	1	2	888	7	1	28	9422	0	0
8.877	1	1	888	8	2	28	9422	0	0
8.878	1	2	888	9	1	28	9422	0	0
8.88	1	1	889	1	2	28	9422	0	0
8.881	1	2	889	2	1	28	9422	0	0
8.882	1	1	889	3	2	28	9422	0	0
8.883	1	2	889	4	1	28	9422	0	0
8.884	1	1	889	5	2	28	9422	0	0
8.885	1	2	889	6	1	28	9422	0	0
8.886	1	1	889	7	2	28	9422	0	0
8.887	1	2	889	8	1	28	9422	0	0
8.888	1	1	889	9	2	28	9422	0	0
8.889	1	2	889	10	1	28	9422	0	0
8.891	1	1	890	2	2	28	9422	0	0
8.892	1	2	890	3	1	28	9422	0	0
8.893	1	1	890	4	2	28	9422	0	0
8.894	1	2	890	5	1	28	9422	0	0
8.895	1	1	890	6	2	28	9422	0	0
8.896	1	2	890	7	1	28	9422	0	0
8.897	1	1	890	8	2	28	9422	0	0
8.898	1	2	890	9	1	28	9422	0	0
8.9	1	1	891	1	2	28	9422	0	0
8.901	1	2	891	2	1	28	9422	0	0
8.902	1	1	891	3	2	28	9422	0	0
8.903	1	2	891	4	1	28	9422	0	0
8.904	1	1	891	5	2	28	9422	0	0
8.905	1	2	891	6	1	28	9422	0	0
8.906	1	1	891	7	2	28	9422	0	0
8.907	1	2	891	8	1	28	9422	0	0
8.909	1	1	891	10	2	28	9422	0	0
8.91	1	2	892	1	1	28	9422	0	0
8.911	1	1	892	2	2	28	9422	0	0
8.912	1	2	892	3	1	28	9422	0	0
8.913	1	1	892	4	2	28	9422	0	0
8.914	1	2	892	5	1	28	9422	0	0
8.915	1	1	892	6	2	28	9422	0	0
8.916	1	2	892	7	1	28	9422	0	0
8.918	1	1	892	9	2	28	9422	0	0
8.919	1	2	892	10	1	28	9422	0	0
8.92	1	1	893	1	2	28	9422	0	0
8.921	1	2	893	2	1	28	9422	0	0
8.922	1	1	893	3	2	28	9422	0	0
8.923	1	2	893	4	1	28	9422	0	0
8.924	1	1	893	5	2	28	9422	0	0
8.925	1	2	893	6	1	28	9422	0	0
8.927	1	1	893	8	2	28	9422	0	0
8.928	1	2	893	9	1	28	9422	0	0
8.929	1	1	893	10	2	28	9422	0	0
8.93	1	2	894	1	1	28	9422	0	0
8.931	1	1	894	2	2	28	9422	0	0
8.932	1	2	894	3	1	28	9422	0	0
8.933	1	1	894	4	2	28	9422	0	0
8.934	1	2	894	5	1	28	9422	0	0
8.936	1	1	894	7	2	28	9422	0	0
8.937	1	2	894	8	1	28	9422	0	0
8.938	1	1	894	9	2	28	9422	0	0
8.939	1	2	894	10	1	28	9422	0	0
8.94	1	1	895	1	2	28	9422	0	0
8.941	1	2	895	2	1	28	9422	0	0
8.942	1	1	895	3	2	28	9422	0	0
8.943	1	2	895	4	1	28	9422	0	0
8.944	1	1	895	5	2	28	9422	0	0
8.945	1	2	895	6	1	28	9422	0	0
8.947	1	1	895	8	2	28	9422	0	0
8.948	1	2	895	9	1	28	9422	0	0
8.949	1	1	895	10	2	28	9422	0	0
8.95	1	2	896	1	1	28	9422	0	0
8.951	1	1	896	2	2	28	9422	0	0
8.952	1	2	896	3	1	28	9422	0	0
8.953	1	1	896	4	2	28	9422	0	0
8.954	1	2	896	5	1	28	9422	0	0
8.956	1	1	896	7	2	28	9422	0	0
8.957	1	2	896	8	1	28	9422	0	0
8.958	1	1	896	9	2	28	9422	0	0
8.959	1	2	896	10	1	28	9422	0	0
8.96	1	1	897	1	2	28	9422	0	0
8.961	1	2	897	2	1	28	9422	0	0
8.962	1	1	897	3	2	28	9422	0	0
8.963	1	2	897	4	1	28	9422	0	0
8.965	1	1	897	6	2	28	9422	0	0
8.966	1	2	897	7	1	28	9422	0	0
8.967	1	1	897	8	2	28	9422	0	0
8.968	1	2	897	9	1	28	9422	0	0
8.969	1	1	897	10	2	28	9422	0	0
8.97	1	2	898	1	1	28	9422	0	0
8.971	1	1	898	2	2	28	9422	0	0
8.972	1	2	898	3	1	28	9422	0	0
8.974	1	1	898	5	2	28	9422	0	0
8.975	1	2	898	6	1	28	9422	0	0
8.976	1	1	898	7	2	28	9422	0	0
8.977	1	2	898	8	1	28	9422	0	0
8.978	1	1	898	9	2	28	9422	0	0
8.979	1	2	898	10	1	28	9422	0	0
8.98	1	1	899	1	2	28	9422	0	0
8.981	1	2	899	2	1	28	9422	0	0
8.983	1	1	899	4	2	28	9422	0	0
8.984	1	2	899	5	1	28	9422	0	0
8.985	1	1	899	6	2	28	9422	0	0
8.986	1	2	899	7	1	28	9422	0	0
8.987	1	1	899	8	2	28	9422	0	0
8.988	1	2	899	9	1	28	9422	0	0
8.989	1	1	899	10	2	28	9422	0	0
8.99	1	2	900	1	1	28	9422	0	0
8.992	1	1	900	3	2	28	9422	0	0
8.993	1	2	900	4	1	28	9422	0	0
8.994	1	1	900	5	2	28	9422	0	0
8.995	1	2	900	6	1	28	9422	0	0
8.996	1	1	900	7	2	28	9422	0	0
8.997	1	2	900	8	1	28	9422	0	0
8.998	1	1	900	9	2	28	9422	0	0
8.999	1	2	900	10	1	28	9422	0	0
9	1	1	901	1	2	28	9422	0	0
9.001	1	2	901	2	1	28	9422	0	0
9.003	1	1	901	4	2	28	9422	0	0
9.004	1	2	901	5	1	28	9422	0	0
9.005	1	1	901	6	2	28	9422	0	0
9.006	1	2	901	7	1	28	9422	0	0
9.007	1	1	901	8	2	28	9422	0	0
9.008	1	2	901	9	1	28	9422	0	0
9.009	1	1	901	10	2	28	9422	0	0
9.01	1	2	902	1	1	28	9422	0	0
9.012	1	1	902	3	2	28	9422	0	0
9.013	1	2	902	4	1	28	9422	0	0
9.014	1	1	902	5	2	28	9422	0	0
9.015	1	2	902	6	1	28	9422	0	0
9.016	1	1	902	7	2	28	9422	0	0
9.017	1	2	902	8	1	28	9422	0	0
9.018	1	1	902	9	2	28	9422	0	0
9.019	1	2	902	10	1	28	9422	0	0
9.021	1	1	903	2	2	28	9422	0	0
9.022	1	2	903	3	1	28	9422	0	0
9.023	1	1	903	4	2	28	9422	0	0
9.024	1	2	903	5	1	28	9422	0	0
9.025	1	1	903	6	2	28	9422	0	0
9.026	1	2	903	7	1	28	9422	0	0
9.027	1	1	903	8	2	28	9422	0	0
9.028	1	2	903	9	1	28	9422	0	0
9.03	1	1	904	1	2	28	9422	0	0
9.031	1	2	904	2	1	28	9422	0	0
9.032	1	1	904	3	2	28	9422	0	0
9.033	1	2	904	4	1	28	9422	0	0
9.034	1	1	904	5	2	28	9422	0	0
9.035	1	2	904	6	1	28	9422	0	0
9.036	1	1	904	7	2	28	9422	0	0
9.037	1	2	904	8	1	28	9422	0	0
9.039	1	1	904	10	2	28	9422	0	0
9.04	1	2	905	1	1	28	9422	0	0
9.041	1	1	905	2	2	28	9422	0	0
9.042	1	2	905	3	1	28	9422	0	0
9.043	1	1	905	4	2	28	9422	0	0
9.044	1	2	905	5	1	28	9422	0	0
9.045	1	1	905	6	2	28	9422	0	0
9.046	1	2	905	7	1	28	9422	0	0
9.048	1	1	905	9	2	28	9422	0	0
9.049	1	2	905	10	1	28	9422	0	0
9.05	1	1	906	1	2	28	9422	0	0
9.051	1	2	906	2	1	28	9422	0	0
9.052	1	1	906	3	2	28	9422	0	0
9.053	1	2	906	4	1	28	9422	0	0
9.054	1	1	906	5	2	28	9422	0	0
9.055	1	2	906	6	1	28	9422	0	0
9.056	1	1	906	7	2	28	9422	0	0
9.057	1	2	906	8	1	28	9422	0	0
9.059	1	1	906	10	2	28	9422	0	0
9.06	1	2	907	1	1	28	9422	0	0
9.061	1	1	907	2	2	28	9422	0	0
9.062	1	2	907	3	1	28	9422	0	0
9.063	1	1	907	4	2	28	9422	0	0
9.064	1	2	907	5	1	28	9422	0	0
9.065	1	1	907	6	2	28	9422	0	0
9.066	1	2	907	7	1	28	9422	0	0
9.068	1	1	907	9	2	28	9422	0	0
9.069	1	2	907	10	1	28	9422	0	0
9.07	1	1	908	1	2	28	9422	0	0
9.071	1	2	908	2	1	28	9422	0	0
9.072	1	1	908	3	2	28	9422	0	0
9.073	1	2	908	4	1	28	9422	0	0
9.074	1	1	908	5	2	28	9422	0	0
9.075	1	2	908	6	1	28	9422	0	0
9.077	1	1	908	8	2	28	9422	0	0
9.078	1	2	908	9	1	28	9422	0	0
9.079	1	1	908	10	2	28	9422	0	0
9.08	1	2	909	1	1	28	9422	0	0
9.081	1	1	909	2	2	28	9422	0	0
9.082	1	2	909	3	1	28	9422	0	0
9.083	1	1	909	4	2	28	9422	0	0
9.084	1	2	909	5	1	28	9422	0	0
9.086	1	1	909	7	2	28	9422	0	0
9.087	1	2	909	8	1	28	9422	0	0
9.088	1	1	909	9	2	28	9422	0	0
9.089	1	2	909	10	1	28	9422	0	0
9.09	1	1	910	1	2	28	9422	0	0
9.091	1	2	910	2	1	28	9422	0	0
9.092	1	1	910	3	2	28	9422	0	0
9.093	1	2	910	4	1	28	9422	0	0
9.095	1	1	910	6	2	28	9422	0	0
9.096	1	2	910	7	1	28	9422	0	0
9.097	1	1	910	8	2	28	9422	0	0
9.098	1	2	910	9	1	28	9422	0	0
9.099	1	1	910	10	2	28	9422	0	0
9.1	1	2	911	1	1	28	9422	0	0
9.101	1	1	911	2	2	28	9422	0	0
9.102	1	2	911	3	1	28	9422	0	0
9.104	1	1	911	5	2	28	9422	0	0
9.105	1	2	911	6	1	28	9422	0	0
9.106	1	1	911	7	2	28	9422	0	0
9.107	1	2	911	8	1	28	9422	0	0
9.108	1	1	911	9	2	28	9422	0	0
9.109	1	2	911	10	1	28	9422	0	0
9.11	1	1	912	1	2	28	9422	0	0
9.111	1	2	912	2	1	28	9422	0	0
9.112	1	1	912	3	2	28	9422	0	0
9.113	1	2	912	4	1	28	9422	0	0
9.115	1	1	912	6	2	28	9422	0	0
9.116	1	2	912	7	1	28	9422	0	0
9.117	1	1	912	8	2	28	9422	0	0
9.118	1	2	912	9	1	28	9422	0	0
9.119	1	1	912	10	2	28	9422	0	0
9.12	1	2	913	1	1	28	9422	0	0
9.121	1	1	913	2	2	28	9422	0	0
9.122	1	2	913	3	1	28	9422	0	0
9.124	1	1	913	5	2	28	9422	0	0
9.125	1	2	913	6	1	28	9422	0	0
9.126	1	1	913	7	2	28	9422	0	0
9.127	1	2	913	8	1	28	9422	0	0
9.128	1	1	913	9	2	28	9422	0	0
9.129	1	2	913	10	1	28	9422	0	0
9.13	1	1	914	1	2	28	9422	0	0
9.131	1	2	914	2	1	28	9422	0	0
9.133	1	1	914	4	2	28	9422	0	0
9.134	1	2	914	5	1	28	9422	0	0
9.135	1	1	914	6	2	28	9422	0	0
9.136	1	2	914	7	1	28	9422	0	0
9.137	1	1	914	8	2	28	9422	0	0
9.138	1	2	914	9	1	28	9422	0	0
9.139	1	1	914	10	2	28	9422	0	0
9.14	1	2	915	1	1	28	9422	0	0
9.142	1	1	915	3	2	28	9422	0	0
9.143	1	2	915	4	1	28	9422	0	0
9.144	1	1	915	5	2	28	9422	0	0
9.145	1	2	915	6	1	28	9422	0	0
9.146	1	1	915	7	2	28	9422	0	0
9.147	1	2	915	8	1	28	9422	0	0
9.148	1	1	915	9	2	28	9422	0	0
9.149	1	2	915	10	1	28	9422	0	0
9.151	1	1	916	2	2	28	9422	0	0
9.152	1	2	916	3	1	28	9422	0	0
9.153	1	1	916	4	2	28	9422	0	0
9.154	1	2	916	5	1	28	9422	0	0
9.155	1	1	916	6	2	28	9422	0	0
9.156	1	2	916	7	1	28	9422	0	0
9.157	1	1	916	8	2	28	9422	0	0
9.158	1	2	916	9	1	28	9422	0	0
9.16	1	1	917	1	2	28	9422	0	0
9.161	1	2	917	2	1	28	9422	0	0
9.162	1	1	917	3	2	28	9422	0	0
9.163	1	2	917	4	1	28	9422	0	0
9.164	1	1	917	5	2	28	9422	0	0
9.165	1	2	917	6	1	28	9422	0	0
9.166	1	1	917	7	2	28	9422	0	0
9.167	1	2	917	8	1	28	9422	0	0
9.168	1	1	917	9	2	28	9422	0	0
9.169	1	2	917	10	1	28	9422	0	0
9.171	1	1	918	2	2	28	9422	0	0
9.172	1	2	918	3	1	28	9422	0	0
9.173	1	1	918	4	2	28	9422	0	0
9.174	1	2	918	5	1	28	9422	0	0
9.175	1	1	918	6	2	28	9422	0	0
9.176	1	2	918	7	1	28	9422	0	0
9.177	1	1	918	8	2	28	9422	0	0
9.178	1	2	918	9	1	28	9422	0	0
9.18	1	1	919	1	2	28	9422	0	0
9.181	1	2	919	2	1	28	9422	0	0
9.182	1	1	919	3	2	28	9422	0	0
9.183	1	2	919	4	1	28	9422	0	0
9.184	1	1	919	5	2	28	9422	0	0
9.185	1	2	919	6	1	28	9422	0	0
9.186	1	1	919	7	2	28	9422	0	0
9.187	1	2	919	8	1	28	9422	0	0
9.189	1	1	919	10	2	28	9422	0	0
9.19	1	2	920	1	1	28	9422	0	0
9.191	1	1	920	2	2	28	9422	0	0
9.192	1	2	920	3	1	28	9422	0	0
9.193	1	1	920	4	2	28	9422	0	0
9.194	1	2	920	5	1	28	9422	0	0
9.195	1	1	920	6	2	28	9422	0	0
9.196	1	2	920	7	1	28	9422	0	0
9.198	1	1	920	9	2	28	9422	0	0
9.199	1	2	920	10	1	28	9422	0	0
9.2	1	1	921	1	2	28	9422	0	0
9.201	1	2	921	2	1	28	9422	0	0
9.202	1	1	921	3	2	28	9422	0	0
9.203	1	2	921	4	1	28	9422	0	0
9.204	1	1	921	5	2	28	9422	0	0
9.205	1	2	921	6	1	28	9422	0	0
9.207	1	1	921	8	2	28	9422	0	0
9.208	1	2	921	9	1	28	9422	0	0
9.209	1	1	921	10	2	28	9422	0	0
9.21	1	2	922	1	1	28	9422	0	0
9.211	1	1	922	2	2	28	9422	0	0
9.212	1	2	922	3	1	28	9422	0	0
9.213	1	1	922	4	2	28	9422	0	0
9.214	1	2	922	5	1	28	9422	0	0
9.216	1	1	922	7	2	28	9422	0	0
9.217	1	2	922	8	1	28	9422	0	0
9.218	1	1	922	9	2	28	9422	0	0
9.219	1	2	922	10	1	28	9422	0	0
9.22	1	1	923	1	2	28	9422	0	0
9.221	1	2	923	2	1	28	9422	0	0
9.222	1	1	923	3	2	28	9422	0	0
9.223	1	2	923	4	1	28	9422	0	0
9.224	1	1	923	5	2	28	9422	0	0
9.225	1	2	923	6	1	28	9422	0	0
9.227	1	1	923	8	2	28	9422	0	0
9.228	1	2	923	9	1	28	9422	0	0
9.229	1	1	923	10	2	28	9422	0	0
9.23	1	2	924	1	1	28	9422	0	0
9.231	1	1	924	2	2	28	9422	0	0
9.232	1	2	924	3	1	28	9422	0	0
9.233	1	1	924	4	2	28	9422	0	0
9.234	1	2	924	5	1	28	9422	0	0
9.236	1	1	924	7	2	28	9422	0	0
9.237	1	2	924	8	1	28	9422	0	0
9.238	1	1	924	9	2	28	9422	0	0
9.239	1	2	924	10	1	28	9422	0	0
9.24	1	1	925	1	2	28	9422	0	0
9.241	1	2	925	2	1	28	9422	0	0
9.242	1	1	925	3	2	28	9422	0	0
9.243	1	2	925	4	1	28	9422	0	0
9.245	1	1	925	6	2	28	9422	0	0
9.246	1	2	925	7	1	28	9422	0	0
9.247	1	1	925	8	2	28	9422	0	0
9.248	1	2	925	9	1	28	9422	0	0
9.249	1	1	925	10	2	28	9422	0	0
9.25	1	2	926	1	1	28	9422	0	0
9.251	1	1	926	2	2	28	9422	0	0
9.252	1	2	926	3	1	28	9422	0	0
9.254	1	1	926	5	2	28	9422	0	0
9.255	1	2	926	6	1	28	9422	0	0
9.256	1	1	926	7	2	28	9422	0	0
9.257	1	2	926	8	1	28	9422	0	0
9.258	1	1	926	9	2	28	9422	0	0
9.259	1	2	926	10	1	28	9422	0	0
9.26	1	1	927	1	2	28	9422	0	0
9.261	1	2	927	2	1	28	9422	0	0
9.263	1	1	927	4	2	28	9422	0	0
9.264	1	2	927	5	1	28	9422	0	0
9.265	1	1	927	6	2	28	9422	0	0
9.266	1	2	927	7	1	28	9422	0	0
9.267	1	1	927	8	2	28	9422	0	0
9.268	1	2	927	9	1	28	9422	0	0
9.269	1	1	927	10	2	28	9422	0	0
9.27	1	2	928	1	1	28	9422	0	0
9.272	1	1	928	3	2	28	9422	0	0
9.273	1	2	928	4	1	28	9422	0	0
9.274	1	1	928	5	2	28	9422	0	0
9.275	1	2	928	6	1	28	9422	0	0
9.276	1	1	928	7	2	28	9422	0	0
9.277	1	2	928	8	1	28	9422	0	0
9.278	1	1	928	9	2	28	9422	0	0
9.279	1	2	928	10	1	28	9422	0	0
9.28	1	1	929	1	2	28	9422	0	0
9.281	1	2	929	2	1	28	9422	0	0
9.283	1	1	929	4	2	28	9422	0	0
9.284	1	2	929	5	1	28	9422	0	0
9.285	1	1	929	6	2	28	9422	0	0
9.286	1	2	929	7	1	28	9422	0	0
9.287	1	1	929	8	2	28	9422	0	0
9.288	1	2	929	9	1	28	9422	0	0
9.289	1	1	929	10	2	28	9422	0	0
9.29	1	2	930	1	1	28	9422	0	0
9.292	1	1	930	3	2	28	9422	0	0
9.293	1	2	930	4	1	28	9422	0	0
9.294	1	1	930	5	2	28	9422	0	0
9.295	1	2	930	6	1	28	9422	0	0
9.296	1	1	930	7	2	28	9422	0	0
9.297	1	2	930	8	1	28	9422	0	0
9.298	1	1	930	9	2	28	9422	0	0
9.299	1	2	930	10	1	28	9422	0	0
9.301	1	1	931	2	2	28	9422	0	0
9.302	1	2	931	3	1	28	9422	0	0
9.303	1	1	931	4	2	28	9422	0	0
9.304	1	2	931	5	1	28	9422	0	0
9.305	1	1	931	6	2	28	9422	0	0
9.306	1	2	931	7	1	28	9422	0	0
9.307	1	1	931	8	2	28	9422	0	0
9.308	1	2	931	9	1	28	9422	0	0
9.31	1	1	932	1	2	28	9422	0	0
9.311	1	2	932	2	1	28	9422	0	0
9.312	1	1	932	3	2	28	9422	0	0
9.313	1	2	932	4	1	28	9422	0	0
9.314	1	1	932	5	2	28	9422	0	0
9.315	1	2	932	6	1	28	9422	0	0
9.316	1	1	932	7	2	28	9422	0	0
9.317	1	2	932	8	1	28	9422	0	0
9.319	1	1	932	10	2	28	9422	0	0
9.32	1	2	933	1	1	28	9422	0	0
9.321	1	1	933	2	2	28	9422	0	0
9.322	1	2	933	3	1	28	9422	0	0
9.323	1	1	933	4	2	28	9422	0	0
9.324	1	2	933	5	1	28	9422	0	0
9.325	1	1	933	6	2	28	9422	0	0
9.326	1	2	933	7	1	28	9422	0	0
9.328	1	1	933	9	2	28	9422	0	0
9.329	1	2	933	10	1	28	9422	0	0
9.33	1	1	934	1	2	28	9422	0	0
9.331	1	2	934	2	1	28	9422	0	0
9.332	1	1	934	3	2	28	9422	0	0
9.333	1	2	934	4	1	28	9422	0	0
9.334	1	1	934	5	2	28	9422	0	0
9.335	1	2	934	6	1	28	9422	0	0
9.336	1	1	934	7	2	28	9422	0	0
9.337	1	2	934	8	1	28	9422	0	0
9.339	1	1	934	10	2	28	9422	0	0
9.34	1	2	935	1	1	28	9422	0	0
9.341	1	1	935	2	2	28	9422	0	0
9.342	1	2	935	3	1	28	9422	0	0
9.343	1	1	935	4	2	28	9422	0	0
9.344	1	2	935	5	1	28	9422	0	0
9.345	1	1	935	6	2	28	9422	0	0
9.346	1	2	935	7	1	28	9422	0	0
9.348	1	1	935	9	2	28	9422	0	0
9.349	1	2	935	10	1	28	9422	0	0
9.35	1	1	936	1	2	28	9422	0	0
9.351	1	2	936	2	1	28	9422	0	0
9.352	1	1	936	3	2	28	9422	0	0
9.353	1	2	936	4	1	28	9422	0	0
9.354	1	1	936	5	2	28	9422	0	0
9.355	1	2	936	6	1	28	9422	0	0
9.357	1	1	936	8	2	28	9422	0	0
9.358	1	2	936	9	1	28	9422	0	0
9.359	1	1	936	10	2	28	9422	0	0
9.36	1	2	937	1	1	28	9422	0	0
9.361	1	1	937	2	2	28	9422	0	0
